X_Minimum,X_Maximum,Y_Minimum,Y_Maximum,Pixels_Areas,X_Perimeter,Y_Perimeter,Sum_of_Luminosity,Minimum_of_Luminosity,Maximum_of_Luminosity,Length_of_Conveyer,TypeOfSteel,Steel_Plate_Thickness,Edges_Index,Empty_Index,Square_Index,Outside_X_Index,Edges_X_Index,Edges_Y_Index,Outside_Global_Index,LogOfAreas,Log_X_Index,Log_Y_Index,Orientation_Index,Luminosity_Index,SigmoidOfAreas,Types_of_Steel_Plates_Faults,Cost,Time,
43,52,86284,86313,153,13,29,17753,101,134,1687,A400,200,0.051000000000000000000000000000,0.413800000000000000000000000000,0.310300000000000000000000000000,0.005300000000000000000000000000,0.692300000000000000000000000000,1.000000000000000000000000000000,1.00,2.184700000000000000000000000000,0.954200000000000000000000000000,1.462400000000000000000000000000,0.689700000000000000000000000000,-0.093500000000000000000000000000,0.431700000000000000000000000000,Pastry,173872.90,12010.500000000000000000000000000000
82,92,149044,149083,264,15,39,32175,92,141,1687,A400,200,0.097200000000000000000000000000,0.323100000000000000000000000000,0.256400000000000000000000000000,0.005900000000000000000000000000,0.666700000000000000000000000000,1.000000000000000000000000000000,1.00,2.421600000000000000000000000000,1.000000000000000000000000000000,1.591100000000000000000000000000,0.743600000000000000000000000000,-0.047900000000000000000000000000,0.642200000000000000000000000000,Pastry,299481.90,18291.500000000000000000000000000000
1363,1372,2128884,2128907,171,9,23,16645,77,111,1373,A400,40,0.001500000000000000000000000000,0.173900000000000000000000000000,0.391300000000000000000000000000,0.006600000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.00,2.233000000000000000000000000000,0.954200000000000000000000000000,1.361700000000000000000000000000,0.608700000000000000000000000000,-0.239500000000000000000000000000,0.346400000000000000000000000000,Pastry,4261487.10,215773.900000000000000000000000000000
1404,1410,5202306,5202324,85,9,18,8948,97,119,1627,A400,40,0.266800000000000000000000000000,0.213000000000000000000000000000,0.333300000000000000000000000000,0.003700000000000000000000000000,0.666700000000000000000000000000,1.000000000000000000000000000000,1.00,1.929400000000000000000000000000,0.778200000000000000000000000000,1.255300000000000000000000000000,0.666700000000000000000000000000,-0.177600000000000000000000000000,0.215000000000000000000000000000,Pastry,10408582.90,523627.400000000000000000000000000000
49,62,4822354,4822392,386,15,38,36875,51,124,1373,A400,40,0.071400000000000000000000000000,0.218600000000000000000000000000,0.342100000000000000000000000000,0.009500000000000000000000000000,0.866700000000000000000000000000,1.000000000000000000000000000000,1.00,2.586600000000000000000000000000,1.113900000000000000000000000000,1.579800000000000000000000000000,0.657900000000000000000000000000,-0.253700000000000000000000000000,0.782200000000000000000000000000,Pastry,9645818.10,484991.400000000000000000000000000000
91,104,2378173,2378236,527,19,63,48793,47,125,1387,A400,40,0.131200000000000000000000000000,0.356500000000000000000000000000,0.206300000000000000000000000000,0.009400000000000000000000000000,0.684200000000000000000000000000,1.000000000000000000000000000000,1.00,2.721800000000000000000000000000,1.113900000000000000000000000000,1.799300000000000000000000000000,0.793600000000000000000000000000,-0.276700000000000000000000000000,0.969100000000000000000000000000,Pastry,4757574.90,240608.000000000000000000000000000000
1328,1338,2691161,2691189,214,10,28,19762,70,111,1387,A400,50,0.070700000000000000000000000000,0.235700000000000000000000000000,0.357100000000000000000000000000,0.007200000000000000000000000000,1.000000000000000000000000000000,1.000000000000000000000000000000,1.00,2.330400000000000000000000000000,1.000000000000000000000000000000,1.447200000000000000000000000000,0.642900000000000000000000000000,-0.278500000000000000000000000000,0.463000000000000000000000000000,Pastry,5385986.90,272026.700000000000000000000000000000
733,745,3957796,3957839,367,16,43,35856,55,127,1387,A400,50,0.925700000000000000000000000000,0.288800000000000000000000000000,0.279100000000000000000000000000,0.008700000000000000000000000000,0.750000000000000000000000000000,1.000000000000000000000000000000,1.00,2.564700000000000000000000000000,1.079200000000000000000000000000,1.633500000000000000000000000000,0.720900000000000000000000000000,-0.236700000000000000000000000000,0.806100000000000000000000000000,Pastry,7918083.90,398632.400000000000000000000000000000
162,172,505964,506035,378,34,72,43323,77,135,1353,A400,70,0.239500000000000000000000000000,0.467600000000000000000000000000,0.140800000000000000000000000000,0.007400000000000000000000000000,0.294100000000000000000000000000,0.986100000000000000000000000000,1.00,2.577500000000000000000000000000,1.000000000000000000000000000000,1.851300000000000000000000000000,0.859100000000000000000000000000,-0.104600000000000000000000000000,0.938100000000000000000000000000,Pastry,1013280.10,53326.700000000000000000000000000000
1617,1629,183688,183711,201,22,23,20993,79,126,1633,A400,250,0.004900000000000000000000000000,0.271700000000000000000000000000,0.521700000000000000000000000000,0.007400000000000000000000000000,0.545400000000000000000000000000,1.000000000000000000000000000000,1.00,2.303200000000000000000000000000,1.079200000000000000000000000000,1.361700000000000000000000000000,0.478300000000000000000000000000,-0.184000000000000000000000000000,0.456400000000000000000000000000,Pastry,371788.10,21800.000000000000000000000000000000
1259,1271,1918092,1918128,324,30,36,30269,65,124,1353,A400,70,0.121200000000000000000000000000,0.250000000000000000000000000000,0.333300000000000000000000000000,0.008900000000000000000000000000,0.400000000000000000000000000000,1.000000000000000000000000000000,1.00,2.510600000000000000000000000000,1.079200000000000000000000000000,1.556300000000000000000000000000,0.666700000000000000000000000000,-0.270100000000000000000000000000,0.703700000000000000000000000000,Pastry,3839697.10,194645.900000000000000000000000000000
1580,1590,3884411,3884461,340,30,50,34655,88,116,1627,A400,40,0.045500000000000000000000000000,0.320000000000000000000000000000,0.200000000000000000000000000000,0.006100000000000000000000000000,0.333300000000000000000000000000,1.000000000000000000000000000000,1.00,2.531500000000000000000000000000,1.000000000000000000000000000000,1.699000000000000000000000000000,0.800000000000000000000000000000,-0.203700000000000000000000000000,0.788900000000000000000000000000,Pastry,7773180.90,391859.100000000000000000000000000000
1625,1634,1702442,1702491,267,43,49,22785,67,110,1690,A300,60,0.066300000000000000000000000000,0.394600000000000000000000000000,0.183700000000000000000000000000,0.005300000000000000000000000000,0.209300000000000000000000000000,1.000000000000000000000000000000,1.00,2.426500000000000000000000000000,0.954200000000000000000000000000,1.690200000000000000000000000000,0.816300000000000000000000000000,-0.333300000000000000000000000000,0.716100000000000000000000000000,Pastry,3409375.00,173792.500000000000000000000000000000
958,964,3550754,3550771,71,11,17,7502,91,124,1682,A300,60,0.853700000000000000000000000000,0.303900000000000000000000000000,0.352900000000000000000000000000,0.003600000000000000000000000000,0.545400000000000000000000000000,1.000000000000000000000000000000,1.00,1.851300000000000000000000000000,0.778200000000000000000000000000,1.230500000000000000000000000000,0.647100000000000000000000000000,-0.174500000000000000000000000000,0.208300000000000000000000000000,Pastry,7104624.40,358537.500000000000000000000000000000
780,787,1686880,1686891,55,9,11,6124,95,125,1690,A300,60,0.923100000000000000000000000000,0.285700000000000000000000000000,0.636400000000000000000000000000,0.004100000000000000000000000000,0.777800000000000000000000000000,1.000000000000000000000000000000,1.00,1.740400000000000000000000000000,0.845100000000000000000000000000,1.041400000000000000000000000000,0.363600000000000000000000000000,-0.130100000000000000000000000000,0.182200000000000000000000000000,Pastry,3376521.00,172147.800000000000000000000000000000
13,24,2512899,2512965,567,47,66,46365,51,109,1690,A300,60,0.015400000000000000000000000000,0.219000000000000000000000000000,0.166700000000000000000000000000,0.006500000000000000000000000000,0.234000000000000000000000000000,1.000000000000000000000000000000,1.00,2.753600000000000000000000000000,1.041400000000000000000000000000,1.819500000000000000000000000000,0.833300000000000000000000000000,-0.361100000000000000000000000000,0.944000000000000000000000000000,Pastry,5027084.00,254678.900000000000000000000000000000
1589,1599,3826564,3826588,154,20,24,13678,69,108,1650,A300,69,0.061800000000000000000000000000,0.358300000000000000000000000000,0.416700000000000000000000000000,0.006100000000000000000000000000,0.500000000000000000000000000000,1.000000000000000000000000000000,1.00,2.187500000000000000000000000000,1.000000000000000000000000000000,1.380200000000000000000000000000,0.583300000000000000000000000000,-0.306100000000000000000000000000,0.397700000000000000000000000000,Pastry,7657495.00,386118.700000000000000000000000000000
1268,1277,5437033,5437060,146,20,27,15572,88,126,1646,A300,69,0.448400000000000000000000000000,0.399200000000000000000000000000,0.333300000000000000000000000000,0.005500000000000000000000000000,0.450000000000000000000000000000,1.000000000000000000000000000000,1.00,2.164400000000000000000000000000,0.954200000000000000000000000000,1.431400000000000000000000000000,0.666700000000000000000000000000,-0.166700000000000000000000000000,0.402500000000000000000000000000,Pastry,10877790.20,547125.700000000000000000000000000000
1287,1299,1005865,1005895,184,25,30,18593,85,119,1650,A300,100,0.425400000000000000000000000000,0.488900000000000000000000000000,0.400000000000000000000000000000,0.007300000000000000000000000000,0.480000000000000000000000000000,1.000000000000000000000000000000,1.00,2.264800000000000000000000000000,1.079200000000000000000000000000,1.477100000000000000000000000000,0.600000000000000000000000000000,-0.210600000000000000000000000000,0.595100000000000000000000000000,Pastry,2015501.00,104019.400000000000000000000000000000
1255,1261,718602,718617,64,10,15,7013,99,123,1360,A300,100,0.145600000000000000000000000000,0.288900000000000000000000000000,0.400000000000000000000000000000,0.004400000000000000000000000000,0.600000000000000000000000000000,1.000000000000000000000000000000,1.00,1.806200000000000000000000000000,0.778200000000000000000000000000,1.176100000000000000000000000000,0.600000000000000000000000000000,-0.143900000000000000000000000000,0.195400000000000000000000000000,Pastry,1440687.00,74707.800000000000000000000000000000
1186,1193,238656,238667,60,10,11,6863,100,132,1362,A300,120,0.248200000000000000000000000000,0.220800000000000000000000000000,0.636400000000000000000000000000,0.005100000000000000000000000000,0.700000000000000000000000000000,1.000000000000000000000000000000,1.00,1.778100000000000000000000000000,0.845100000000000000000000000000,1.041400000000000000000000000000,0.363600000000000000000000000000,-0.106400000000000000000000000000,0.182200000000000000000000000000,Pastry,480655.40,26710.000000000000000000000000000000
1503,1510,893849,893861,66,9,12,6625,87,118,1632,A300,100,0.149500000000000000000000000000,0.214300000000000000000000000000,0.583300000000000000000000000000,0.004300000000000000000000000000,0.777800000000000000000000000000,1.000000000000000000000000000000,1.00,1.819500000000000000000000000000,0.845100000000000000000000000000,1.079200000000000000000000000000,0.416700000000000000000000000000,-0.215800000000000000000000000000,0.189200000000000000000000000000,Pastry,1791865.40,92801.100000000000000000000000000000
1533,1542,1031539,1031599,382,43,60,38206,77,118,1632,A300,100,0.110300000000000000000000000000,0.292600000000000000000000000000,0.150000000000000000000000000000,0.005500000000000000000000000000,0.209300000000000000000000000000,1.000000000000000000000000000000,1.00,2.582100000000000000000000000000,0.954200000000000000000000000000,1.778100000000000000000000000000,0.850000000000000000000000000000,-0.218600000000000000000000000000,0.829900000000000000000000000000,Pastry,2067355.40,106578.100000000000000000000000000000
34,40,914648,914661,51,8,13,5369,95,116,1654,A300,100,0.041100000000000000000000000000,0.346200000000000000000000000000,0.461500000000000000000000000000,0.003600000000000000000000000000,0.750000000000000000000000000000,1.000000000000000000000000000000,1.00,1.707600000000000000000000000000,0.778200000000000000000000000000,1.113900000000000000000000000000,0.538500000000000000000000000000,-0.177500000000000000000000000000,0.183200000000000000000000000000,Pastry,1830540.80,94778.100000000000000000000000000000
1610,1618,1944129,1944138,56,12,9,4674,71,101,1656,A300,100,0.045900000000000000000000000000,0.222200000000000000000000000000,0.888900000000000000000000000000,0.004800000000000000000000000000,0.666700000000000000000000000000,1.000000000000000000000000000000,1.00,1.748200000000000000000000000000,0.903100000000000000000000000000,0.954200000000000000000000000000,0.111100000000000000000000000000,-0.347900000000000000000000000000,0.177300000000000000000000000000,Pastry,3892654.20,197887.600000000000000000000000000000
1589,1598,2493647,2493675,190,21,28,18416,81,116,1648,A300,100,0.060700000000000000000000000000,0.246000000000000000000000000000,0.321400000000000000000000000000,0.005500000000000000000000000000,0.428600000000000000000000000000,1.000000000000000000000000000000,1.00,2.278700000000000000000000000000,0.954200000000000000000000000000,1.447200000000000000000000000000,0.678600000000000000000000000000,-0.242800000000000000000000000000,0.417000000000000000000000000000,Pastry,4991662.60,252823.300000000000000000000000000000
1067,1073,237702,237720,63,17,18,4616,58,93,1694,A300,211,0.733200000000000000000000000000,0.416700000000000000000000000000,0.333300000000000000000000000000,0.003500000000000000000000000000,0.352900000000000000000000000000,1.000000000000000000000000000000,1.00,1.799300000000000000000000000000,0.778200000000000000000000000000,1.255300000000000000000000000000,0.666700000000000000000000000000,-0.427600000000000000000000000000,0.215000000000000000000000000000,Pastry,478747.80,27267.300000000000000000000000000000
446,453,200561,200567,30,8,6,3022,80,116,1692,A300,143,0.527200000000000000000000000000,0.285700000000000000000000000000,0.857100000000000000000000000000,0.004100000000000000000000000000,0.875000000000000000000000000000,1.000000000000000000000000000000,0.00,1.477100000000000000000000000000,0.845100000000000000000000000000,0.778200000000000000000000000000,-0.142900000000000000000000000000,-0.213000000000000000000000000000,0.149900000000000000000000000000,Pastry,403211.40,23486.000000000000000000000000000000
125,134,1334420,1334443,156,20,23,18654,101,141,1352,A300,80,0.184900000000000000000000000000,0.246400000000000000000000000000,0.391300000000000000000000000000,0.006700000000000000000000000000,0.450000000000000000000000000000,1.000000000000000000000000000000,1.00,2.193100000000000000000000000000,0.954200000000000000000000000000,1.361700000000000000000000000000,0.608700000000000000000000000000,-0.065800000000000000000000000000,0.346400000000000000000000000000,Pastry,2670068.40,136161.700000000000000000000000000000
1321,1339,513812,514011,2145,134,201,228995,16,133,1380,A400,40,0.059400000000000000000000000000,0.401200000000000000000000000000,0.090400000000000000000000000000,0.013000000000000000000000000000,0.134300000000000000000000000000,0.990100000000000000000000000000,1.00,3.331400000000000000000000000000,1.255300000000000000000000000000,2.298900000000000000000000000000,0.909600000000000000000000000000,-0.166000000000000000000000000000,1.000000000000000000000000000000,Pastry,1031449.00,54295.000000000000000000000000000000
808,816,161967,161984,103,13,17,11430,97,126,1666,A400,40,0.970000000000000000000000000000,0.242700000000000000000000000000,0.470600000000000000000000000000,0.004800000000000000000000000000,0.615400000000000000000000000000,1.000000000000000000000000000000,1.00,2.012800000000000000000000000000,0.903100000000000000000000000000,1.230500000000000000000000000000,0.529400000000000000000000000000,-0.133000000000000000000000000000,0.248200000000000000000000000000,Pastry,326741.20,19612.000000000000000000000000000000
64,95,417618,418215,10914,481,604,1096282,21,141,1362,A400,60,0.094000000000000000000000000000,0.410300000000000000000000000000,0.051900000000000000000000000000,0.022800000000000000000000000000,0.064500000000000000000000000000,0.988400000000000000000000000000,1.00,4.038000000000000000000000000000,1.491400000000000000000000000000,2.776000000000000000000000000000,0.948100000000000000000000000000,-0.215300000000000000000000000000,1.000000000000000000000000000000,Pastry,836945.40,44555.000000000000000000000000000000
921,930,638468,638484,114,14,17,13173,94,140,1392,A400,220,0.663800000000000000000000000000,0.208300000000000000000000000000,0.562500000000000000000000000000,0.006500000000000000000000000000,0.642900000000000000000000000000,0.941200000000000000000000000000,1.00,2.056900000000000000000000000000,0.954200000000000000000000000000,1.204100000000000000000000000000,0.437500000000000000000000000000,-0.097200000000000000000000000000,0.258300000000000000000000000000,Pastry,1279777.40,66725.400000000000000000000000000000
1201,1213,3496093,3496125,275,19,32,28986,78,127,1362,A400,40,0.218800000000000000000000000000,0.283900000000000000000000000000,0.375000000000000000000000000000,0.008800000000000000000000000000,0.631600000000000000000000000000,1.000000000000000000000000000000,1.00,2.439300000000000000000000000000,1.079200000000000000000000000000,1.505100000000000000000000000000,0.625000000000000000000000000000,-0.176500000000000000000000000000,0.633000000000000000000000000000,Pastry,6995585.40,352457.800000000000000000000000000000
959,974,4178002,4178041,313,36,39,35005,68,135,1364,A400,40,0.571900000000000000000000000000,0.465000000000000000000000000000,0.384600000000000000000000000000,0.011000000000000000000000000000,0.416700000000000000000000000000,1.000000000000000000000000000000,1.00,2.495500000000000000000000000000,1.176100000000000000000000000000,1.591100000000000000000000000000,0.615400000000000000000000000000,-0.126300000000000000000000000000,0.868200000000000000000000000000,Pastry,8358930.80,420629.500000000000000000000000000000
34,51,132507,132576,759,45,69,67978,44,124,1362,A400,40,0.049900000000000000000000000000,0.352900000000000000000000000000,0.246400000000000000000000000000,0.012500000000000000000000000000,0.377800000000000000000000000000,1.000000000000000000000000000000,1.00,2.880200000000000000000000000000,1.230500000000000000000000000000,1.838900000000000000000000000000,0.753600000000000000000000000000,-0.300300000000000000000000000000,0.997000000000000000000000000000,Pastry,266121.40,15986.700000000000000000000000000000
1265,1278,31580,31602,211,18,22,17820,49,109,1364,A400,100,0.126100000000000000000000000000,0.262200000000000000000000000000,0.590900000000000000000000000000,0.009500000000000000000000000000,0.722200000000000000000000000000,1.000000000000000000000000000000,1.00,2.324300000000000000000000000000,1.113900000000000000000000000000,1.342400000000000000000000000000,0.409100000000000000000000000000,-0.340200000000000000000000000000,0.472900000000000000000000000000,Pastry,66679.80,6016.000000000000000000000000000000
557,570,2425687,2425716,261,28,29,28261,91,126,1358,A400,40,0.820300000000000000000000000000,0.307700000000000000000000000000,0.448300000000000000000000000000,0.009600000000000000000000000000,0.464300000000000000000000000000,1.000000000000000000000000000000,1.00,2.416600000000000000000000000000,1.113900000000000000000000000000,1.462400000000000000000000000000,0.551700000000000000000000000000,-0.154100000000000000000000000000,0.622100000000000000000000000000,Pastry,4853480.60,245344.600000000000000000000000000000
780,787,1044544,1044587,181,29,43,20264,99,125,1690,A400,70,0.923100000000000000000000000000,0.398700000000000000000000000000,0.162800000000000000000000000000,0.004100000000000000000000000000,0.241400000000000000000000000000,1.000000000000000000000000000000,1.00,2.257700000000000000000000000000,0.845100000000000000000000000000,1.633500000000000000000000000000,0.837200000000000000000000000000,-0.125300000000000000000000000000,0.497900000000000000000000000000,Pastry,2091881.00,107917.400000000000000000000000000000
374,382,2670756,2670772,102,11,16,11385,95,127,1692,A400,70,0.442100000000000000000000000000,0.203100000000000000000000000000,0.500000000000000000000000000000,0.004700000000000000000000000000,0.727300000000000000000000000000,1.000000000000000000000000000000,1.00,2.008600000000000000000000000000,0.903100000000000000000000000000,1.204100000000000000000000000000,0.500000000000000000000000000000,-0.128000000000000000000000000000,0.238400000000000000000000000000,Pastry,5343468.40,270499.400000000000000000000000000000
1554,1564,3375744,3375765,134,13,21,13356,89,111,1690,A400,70,0.149100000000000000000000000000,0.361900000000000000000000000000,0.476200000000000000000000000000,0.005900000000000000000000000000,0.769200000000000000000000000000,1.000000000000000000000000000000,1.00,2.127100000000000000000000000000,1.000000000000000000000000000000,1.322200000000000000000000000000,0.523800000000000000000000000000,-0.221300000000000000000000000000,0.350900000000000000000000000000,Pastry,6755810.00,341112.900000000000000000000000000000
980,992,333332,333435,970,57,103,97514,66,133,1362,A400,175,0.543300000000000000000000000000,0.215200000000000000000000000000,0.116500000000000000000000000000,0.008800000000000000000000000000,0.210500000000000000000000000000,1.000000000000000000000000000000,1.00,2.986800000000000000000000000000,1.079200000000000000000000000000,2.012800000000000000000000000000,0.883500000000000000000000000000,-0.214600000000000000000000000000,0.998000000000000000000000000000,Pastry,669692.40,36166.700000000000000000000000000000
225,235,719009,719024,116,17,15,11656,71,127,1634,A400,125,0.275400000000000000000000000000,0.226700000000000000000000000000,0.666700000000000000000000000000,0.006100000000000000000000000000,0.588200000000000000000000000000,1.000000000000000000000000000000,1.00,2.064500000000000000000000000000,1.000000000000000000000000000000,1.176100000000000000000000000000,0.333300000000000000000000000000,-0.215000000000000000000000000000,0.266000000000000000000000000000,Pastry,1439636.80,75193.900000000000000000000000000000
1360,1373,2094748,2094776,251,22,28,28050,89,140,1632,A400,125,0.317400000000000000000000000000,0.310400000000000000000000000000,0.464300000000000000000000000000,0.008000000000000000000000000000,0.590900000000000000000000000000,1.000000000000000000000000000000,1.00,2.399700000000000000000000000000,1.113900000000000000000000000000,1.447200000000000000000000000000,0.535700000000000000000000000000,-0.126900000000000000000000000000,0.601500000000000000000000000000,Pastry,4193399.40,212878.900000000000000000000000000000
1325,1334,1959035,1959052,112,16,17,11439,84,127,1358,A400,40,0.035300000000000000000000000000,0.268000000000000000000000000000,0.529400000000000000000000000000,0.006600000000000000000000000000,0.562500000000000000000000000000,1.000000000000000000000000000000,1.00,2.049200000000000000000000000000,0.954200000000000000000000000000,1.230500000000000000000000000000,0.470600000000000000000000000000,-0.202100000000000000000000000000,0.269900000000000000000000000000,Pastry,3921696.60,198754.600000000000000000000000000000
1245,1258,702370,702405,337,26,35,33379,68,125,1354,A400,50,0.141800000000000000000000000000,0.259300000000000000000000000000,0.371400000000000000000000000000,0.009600000000000000000000000000,0.500000000000000000000000000000,1.000000000000000000000000000000,1.00,2.527600000000000000000000000000,1.113900000000000000000000000000,1.544100000000000000000000000000,0.628600000000000000000000000000,-0.226200000000000000000000000000,0.734700000000000000000000000000,Pastry,1408225.80,73074.300000000000000000000000000000
1507,1516,188768,188800,200,24,32,21691,90,125,1696,A400,90,0.212300000000000000000000000000,0.305600000000000000000000000000,0.281300000000000000000000000000,0.005300000000000000000000000000,0.375000000000000000000000000000,1.000000000000000000000000000000,1.00,2.301000000000000000000000000000,0.954200000000000000000000000000,1.505100000000000000000000000000,0.718800000000000000000000000000,-0.152700000000000000000000000000,0.476300000000000000000000000000,Pastry,381778.20,22423.600000000000000000000000000000
1685,1692,297096,297166,349,33,70,24697,45,95,1698,A400,90,0.007100000000000000000000000000,0.287800000000000000000000000000,0.100000000000000000000000000000,0.004100000000000000000000000000,0.212100000000000000000000000000,1.000000000000000000000000000000,1.00,2.542800000000000000000000000000,0.845100000000000000000000000000,1.845100000000000000000000000000,0.900000000000000000000000000000,-0.447100000000000000000000000000,0.777600000000000000000000000000,Pastry,598827.60,33281.800000000000000000000000000000
1571,1583,435871,435916,379,35,45,37695,80,124,1700,A400,90,0.137600000000000000000000000000,0.298200000000000000000000000000,0.266700000000000000000000000000,0.007100000000000000000000000000,0.342900000000000000000000000000,1.000000000000000000000000000000,1.00,2.578600000000000000000000000000,1.079200000000000000000000000000,1.653200000000000000000000000000,0.733300000000000000000000000000,-0.223000000000000000000000000000,0.829900000000000000000000000000,Pastry,876131.00,47149.900000000000000000000000000000
1568,1583,564536,564621,762,63,86,78455,88,124,1698,A400,90,0.135500000000000000000000000000,0.402400000000000000000000000000,0.176500000000000000000000000000,0.008800000000000000000000000000,0.238100000000000000000000000000,0.988400000000000000000000000000,1.00,2.881900000000000000000000000000,1.176100000000000000000000000000,1.929400000000000000000000000000,0.823500000000000000000000000000,-0.195600000000000000000000000000,0.998500000000000000000000000000,Pastry,1133496.60,60016.400000000000000000000000000000
1575,1589,815462,815504,335,37,42,32766,86,124,1696,A400,90,0.126200000000000000000000000000,0.430300000000000000000000000000,0.333300000000000000000000000000,0.008200000000000000000000000000,0.378400000000000000000000000000,1.000000000000000000000000000000,1.00,2.525000000000000000000000000000,1.146100000000000000000000000000,1.623300000000000000000000000000,0.666700000000000000000000000000,-0.235900000000000000000000000000,0.870500000000000000000000000000,Pastry,1635317.20,85101.300000000000000000000000000000
